gene_id,ensembl_gene_id,hgnc_symbol,chromosome_name,start_position,end_position
13220,ENSG00000175741,RWDD4P2,7,39894093,39894655
13221,ENSG00000175745,NR2F1,5,92919043,92930321
13222,ENSG00000175746,C15orf54,15,39542885,39547046
13223,ENSG00000175749,EIF3KP1,5,102368080,102368735
13224,ENSG00000175756,AURKAIP1,1,1309110,1310875
13225,ENSG00000175764,TTLL11,9,124584207,124855885
13226,ENSG00000175766,EIF4E1B,5,176057683,176073642
13227,ENSG00000175768,TOMM5,9,37582643,37592639
13228,ENSG00000175772,LINC01106,2,111132715,111142019
13230,ENSG00000175779,C15orf53,15,38988799,38992239
13231,ENSG00000175782,SLC35E3,12,69139886,69187508
13232,ENSG00000175785,PRIMA1,14,94184644,94254827
13233,ENSG00000175787,ZNF169,9,97021593,97063736
13234,ENSG00000175792,RUVBL1,3,127783621,127872757
13235,ENSG00000175793,SFN,1,27189633,27190947
13236,ENSG00000175800,OR52B3P,11,4399512,4400457
13237,ENSG00000175806,MSRA,8,9911778,10286401
13238,ENSG00000175820,CCDC168,13,103381801,103389159
13239,ENSG00000175826,CTDNEP1,17,7146910,7155810
13241,ENSG00000175832,ETV4,17,41605212,41656988
13242,ENSG00000175841,FAM172BP,3,101237711,101242731
13243,ENSG00000175854,SWI5,9,131037658,131051269
13244,ENSG00000175857,GAPT,5,57787262,57792917
13245,ENSG00000175866,BAIAP2,17,79008948,79091232
13246,ENSG00000175868,CALCB,11,14926543,15103888
13248,ENSG00000175874,CREG2,2,101962013,102004057
13249,ENSG00000175877,WBSCR28,7,73275489,73280223
13250,ENSG00000175879,HOXD8,2,176994422,176997423
13251,ENSG00000175886,RPL7AP66,18,36914836,36915639
13252,ENSG00000175893,ZDHHC21,9,14611069,14693469
13253,ENSG00000175894,TSPEAR,21,45917775,46131495
13254,ENSG00000175895,PLEKHF2,8,96146032,96168912
13256,ENSG00000175899,A2M,12,9220260,9268825
13257,ENSG00000175906,ARL4D,17,41476327,41478505
13259,ENSG00000175920,DOK7,4,3465033,3503200
13260,ENSG00000175928,LRRN1,3,3841121,3889387
13261,ENSG00000175931,UBE2O,17,74385532,74449288
13262,ENSG00000175938,ORAI3,16,30960387,30967782
13263,ENSG00000175946,KLHL38,8,124657767,124665190
13265,ENSG00000175970,UNC119B,12,121148238,121161443
13266,ENSG00000175984,DENND2C,1,115125469,115213043
13267,ENSG00000175985,PLEKHD1,14,69951409,69995215
13268,ENSG00000176007,FAM220BP,9,38527094,38527909
13269,ENSG00000176009,ASCL3,11,8959119,8964580
13270,ENSG00000176014,TUBB6,18,12307668,12344319
13271,ENSG00000176018,LYSMD3,5,89811428,89825401
13272,ENSG00000176022,B3GALT6,1,1167629,1170421
13273,ENSG00000176024,ZNF613,19,52430400,52452012
13274,ENSG00000176029,C11orf16,11,8941623,8954553
13275,ENSG00000176040,TMPRSS7,3,111753690,111800116
13276,ENSG00000176046,NUPR1,16,28548606,28550495
13277,ENSG00000176049,JAKMIP2,5,146967990,147162338
13278,ENSG00000176054,RPL23P2,21,30369934,30370354
13279,ENSG00000176055,MBLAC2,5,89754020,89770585
13280,ENSG00000176058,TPRN,9,140086069,140098645
13281,ENSG00000176075,LINC00302,1,152627953,152629280
13283,ENSG00000176083,ZNF683,1,26688125,26701013
13284,ENSG00000176087,SLC35A4,5,139944041,139948688
13285,ENSG00000176092,AIM1L,1,26648350,26680621
13286,ENSG00000176095,IP6K1,3,49761727,49823975
13287,ENSG00000176101,SSNA1,9,140083099,140084822
13288,ENSG00000176102,CSTF3,11,33098734,33183917
13289,ENSG00000176105,YES1,18,721588,812547
13290,ENSG00000176108,CHMP6,17,78965398,78983317
13291,ENSG00000176124,DLEU1,13,50656307,51297372
13292,ENSG00000176125,UFSP1,7,100486346,100487339
13294,ENSG00000176136,MC5R,18,13824154,13826861
13295,ENSG00000176142,TMEM39A,3,119148347,119187677
13296,ENSG00000176148,TCP11L1,11,33060963,33127489
13297,ENSG00000176153,GPX2,14,65405870,65409531
13298,ENSG00000176155,CCDC57,17,80059336,80170706
13299,ENSG00000176160,HSF5,17,56497528,56565745
13300,ENSG00000176165,FOXG1,14,29235050,29238870
13301,ENSG00000176170,SPHK1,17,74372665,74383941
13302,ENSG00000176171,BNIP3,10,133781578,133795435
13303,ENSG00000176177,ENTHD1,22,40139049,40289868
13304,ENSG00000176182,MYPOP,19,46393278,46405862
13305,ENSG00000176194,CIDEA,18,12254318,12277594
13306,ENSG00000176198,OR11H4,14,20710898,20711979
13307,ENSG00000176204,LRRTM4,2,76974845,77820445
13308,ENSG00000176208,ATAD5,17,29158988,29222887
13309,ENSG00000176209,SMIM19,8,42396298,42409603
13310,ENSG00000176222,ZNF404,19,44376515,44405537
13311,ENSG00000176225,RTTN,18,67671029,67873181
13312,ENSG00000176227,CTAGE15,7,143268819,143271478
13313,ENSG00000176236,C10orf111,10,15137384,15139318
13314,ENSG00000176244,ACBD7,10,15119522,15130775
13315,ENSG00000176248,ANAPC2,9,140069236,140082989
13316,ENSG00000176256,HMGB4,1,34326076,34330392
13317,ENSG00000176261,ZBTB8OS,1,33065773,33116504
13318,ENSG00000176268,CYCSP34,13,41437735,41438038
13319,ENSG00000176273,SLC35G1,10,95653730,95715819
13320,ENSG00000176293,ZNF135,19,58570607,58597677
13321,ENSG00000176294,OR4N2,14,20187174,20296531
13322,ENSG00000176302,FOXR1,11,118842417,118852001
13325,ENSG00000176340,COX8A,11,63742079,63744015
13327,ENSG00000176358,TAC4,17,47915671,47925379
13328,ENSG00000176371,ZSCAN2,15,85144217,85171027
13329,ENSG00000176378,PFN1P10,1,21786249,21786575
13330,ENSG00000176381,PRR18,6,166719168,166721936
13331,ENSG00000176383,B3GNT4,12,122688090,122693499
13332,ENSG00000176386,CDC26,9,116018115,116037869
13333,ENSG00000176387,HSD11B2,16,67464555,67471456
13334,ENSG00000176390,CRLF3,17,29096406,29151794
13335,ENSG00000176393,RNPEP,1,201951500,201975275
13336,ENSG00000176395,CEACAM20,19,45005729,45033811
13337,ENSG00000176396,EID2,19,40028890,40030870
13338,ENSG00000176399,DMRTA1,9,22446840,22455739
13339,ENSG00000176401,EID2B,19,40021630,40023494
13340,ENSG00000176402,GJC3,7,99520892,99527243
13341,ENSG00000176406,RIMS2,8,104512976,105268322
13342,ENSG00000176407,KCMF1,2,85198216,85286595
13343,ENSG00000176422,SPRYD4,12,56862301,56864763
13344,ENSG00000176428,VPS37D,7,73082155,73086442
13345,ENSG00000176435,CLEC14A,14,38723308,38725574
13346,ENSG00000176438,SYNE3,14,95883831,95942173
13347,ENSG00000176444,CLK2,1,155232659,155248282
13348,ENSG00000176454,LPCAT4,15,34651106,34659479
13349,ENSG00000176463,SLCO3A1,15,92396925,92715665
13350,ENSG00000176472,ZNF575,19,44029649,44040282
13351,ENSG00000176473,WDR25,14,100842755,100996640
13352,ENSG00000176476,CCDC101,16,28565236,28603111
13353,ENSG00000176485,PLA2G16,11,63340667,63384355
13354,ENSG00000176490,DIRAS1,19,2714565,2721416
13355,ENSG00000176510,OR10AC1P,7,143208026,143209004
13357,ENSG00000176531,PHLDB3,19,43979106,44009087
13358,ENSG00000176532,PRR15,7,29603427,29606911
13359,ENSG00000176533,GNG7,19,2511217,2702707
13360,ENSG00000176542,KIAA2018,3,113367232,113415493
13361,ENSG00000176563,CNTD1,17,40950810,40963605
13362,ENSG00000176571,CNBD1,8,87878670,88627447
13363,ENSG00000176584,DMBT1P1,10,124516210,124558696
13365,ENSG00000176595,KBTBD11,8,1922044,1955102
13366,ENSG00000176597,B3GNT5,3,182971032,183016292
13367,ENSG00000176601,MAP3K19,2,135722061,135805038
13368,ENSG00000176619,LMNB2,19,2427636,2456994
13369,ENSG00000176623,RMDN1,8,87480486,87526586
13370,ENSG00000176624,MEX3C,18,48700920,48744674
13371,ENSG00000176635,HORMAD2,22,30476163,30573064
13372,ENSG00000176641,RNF152,18,59475296,59561480
13373,ENSG00000176654,NANOGP1,12,8045172,8052736
13374,ENSG00000176658,MYO1D,17,30819540,31204195
13375,ENSG00000176659,C20orf197,20,58630980,58648008
13376,ENSG00000176678,FOXL1,16,86609974,86615303
13377,ENSG00000176681,LRRC37A,17,44370099,44415160
13378,ENSG00000176692,FOXC2,16,86600857,86602539
13379,ENSG00000176697,BDNF,11,27676440,27743605
13380,ENSG00000176700,SCAND2P,15,85174682,85185695
13381,ENSG00000176714,CCDC121,2,27848506,27851879
13382,ENSG00000176715,ACSF3,16,89154783,89222254
13383,ENSG00000176716,OR10AB1P,11,7749632,7750935
13384,ENSG00000176720,BOK,2,242498136,242513546
13385,ENSG00000176723,ZNF843,16,31445569,31454346
13386,ENSG00000176731,C8orf59,8,86126311,86132650
13387,ENSG00000176732,PFN4,2,24338241,24346347
13388,ENSG00000176749,CDK5R1,17,30813637,30818274
13389,ENSG00000176761,ZNF285B,19,44971858,44977444
13390,ENSG00000176769,TCERG1L,10,132890654,133109984
13391,ENSG00000176771,NCKAP5,2,133429374,134326034
13392,ENSG00000176783,RUFY1,5,178977559,179037027
13393,ENSG00000176788,BASP1,5,17065707,17276943
13394,ENSG00000176809,LRRC37A3,17,62850430,62915598
13396,ENSG00000176826,FKBP9L,7,55748767,55780945
13397,ENSG00000176834,VSIG10,12,118501398,118573831
13398,ENSG00000176840,MIR7-3HG,19,4769117,4772545
13399,ENSG00000176842,IRX5,16,54964774,54968397
13400,ENSG00000176845,METRNL,17,81037567,81052864
13401,ENSG00000176853,FAM91A1,8,124780696,124827692
13402,ENSG00000176857,GJA1P1,5,108387013,108388158
13404,ENSG00000176871,WSB2,12,118470712,118500235
13405,ENSG00000176884,GRIN1,9,140032842,140063207
13406,ENSG00000176887,SOX11,2,5832799,5841516
13407,ENSG00000176890,TYMS,18,657604,673578
13408,ENSG00000176894,PXMP2,12,133264192,133297276
13409,ENSG00000176903,PNMA1,14,74178494,74181128
13410,ENSG00000176907,C8orf4,8,40010989,40012821
13411,ENSG00000176909,MAMSTR,19,49215999,49222978
13412,ENSG00000176915,ANKLE2,12,133302254,133338474
13413,ENSG00000176919,C8G,9,139839698,139841426
13414,ENSG00000176920,FUT2,19,49199228,49209207
13415,ENSG00000176927,EFCAB5,17,28256218,28435470
13416,ENSG00000176928,GCNT4,5,74323289,74326724
13417,ENSG00000176933,TOB2P1,6,28185421,28186655
13418,ENSG00000176937,OR52R1,11,4824663,4825847
13419,ENSG00000176945,MUC20,3,195447753,195467994
13420,ENSG00000176946,THAP4,2,242523820,242576864
13421,ENSG00000176953,NFATC2IP,16,28962128,28978418
13422,ENSG00000176956,LY6H,8,144239331,144242128
13423,ENSG00000176971,FIBIN,11,27015628,27018630
13424,ENSG00000176974,SHMT1,17,18231187,18266856
13425,ENSG00000176978,DPP7,9,140004994,140009629
13427,ENSG00000176986,SEC24C,10,75504120,75531919
13428,ENSG00000176994,SMCR8,17,18218624,18226517
13429,ENSG00000177000,MTHFR,1,11845780,11866977
13430,ENSG00000177025,C19orf18,19,58469805,58485902
13431,ENSG00000177030,DEAF1,11,644233,706715
13432,ENSG00000177034,MTX3,5,79275584,79287082
13433,ENSG00000177042,TMEM80,11,695428,705028
13434,ENSG00000177045,SIX5,19,46268043,46272484
13435,ENSG00000177047,IFNW1,9,21140631,21142144
13436,ENSG00000177051,FBXO46,19,46213887,46234162
13437,ENSG00000177054,ZDHHC13,11,19138646,19197969
13438,ENSG00000177058,SLC38A9,5,54921673,55069022
13439,ENSG00000177076,ACER2,9,19408925,19452018
13440,ENSG00000177082,WDR73,15,85185999,85197574
13441,ENSG00000177084,POLE,12,133200348,133263951
13442,ENSG00000177096,FAM109B,22,42470255,42475445
13443,ENSG00000177098,SCN4B,11,118004092,118023603
13444,ENSG00000177103,DSCAML1,11,117298489,117688240
13445,ENSG00000177105,RHOG,11,3848208,3862213
13446,ENSG00000177106,EPS8L2,11,694438,727727
13447,ENSG00000177108,ZDHHC22,14,77597613,77609077
13448,ENSG00000177112,MRVI1-AS1,11,10562819,10621479
13449,ENSG00000177119,ANO6,12,45609770,45834187
13450,ENSG00000177125,ZBTB34,9,129622944,129648157
13451,ENSG00000177133,LINC00982,1,2976179,2985001
13452,ENSG00000177143,CETN1,18,580367,581524
13453,ENSG00000177144,NUDT4P1,1,145139025,145139569
13454,ENSG00000177150,FAM210A,18,13663346,13726662
13455,ENSG00000177156,TALDO1,11,747329,765024
13456,ENSG00000177169,ULK1,12,132379196,132407712
13457,ENSG00000177173,NAP1L4P1,1,117075558,117076714
13458,ENSG00000177174,OR14C36,1,248512077,248513015
13459,ENSG00000177181,RIMKLA,1,42846466,42888249
13460,ENSG00000177182,CLVS1,8,61969717,62414204
13461,ENSG00000177191,B3GNT8,19,41931264,41934635
13462,ENSG00000177192,PUS1,12,132413745,132428406
13463,ENSG00000177197,PCNPP5,13,48902220,48902700
13464,ENSG00000177200,CHD9,16,53088945,53363062
13465,ENSG00000177201,OR2T12,1,248457918,248458880
13466,ENSG00000177202,SPACA4,19,49110000,49110970
13467,ENSG00000177212,OR2T33,1,248436073,248437138
13468,ENSG00000177225,PDDC1,11,767220,777488
13469,ENSG00000177233,OR2M1P,1,248285234,248286184
13470,ENSG00000177234,C10orf85,10,122357721,122359629
13472,ENSG00000177238,TRIM72,16,31225342,31236510
13473,ENSG00000177239,MAN1B1,9,139981379,140003635
13474,ENSG00000177257,DEFB4B,8,7272382,7274385
13475,ENSG00000177272,KCNA3,1,111214310,111217655
13476,ENSG00000177275,OR2AJ1,1,248097071,248098057
13477,ENSG00000177283,FZD8,10,35927177,35930362
13478,ENSG00000177291,GJD4,10,35894338,35897863
13479,ENSG00000177294,FBXO39,17,6679542,6700420
13480,ENSG00000177301,KCNA2,1,111136202,111174096
13481,ENSG00000177302,TOP3A,17,18174742,18218321
13482,ENSG00000177303,CASKIN2,17,73496342,73511664
13483,ENSG00000177306,OR7E125P,8,7104248,7105874
13484,ENSG00000177311,ZBTB38,3,141043055,141168634
13485,ENSG00000177335,C8orf31,8,144120626,144141359
13486,ENSG00000177337,DLGAP1-AS1,18,3593730,3598350
13487,ENSG00000177338,LINC00469,17,71746469,71824659
13488,ENSG00000177352,CCDC71,3,49199968,49203754
13489,ENSG00000177354,C10orf71,10,50507187,50535537
13491,ENSG00000177363,LRRN4CL,11,62453874,62457371
13493,ENSG00000177370,TIMM22,17,900357,906911
13494,ENSG00000177374,HIC1,17,1957448,1962981
13495,ENSG00000177380,PPFIA3,19,49622646,49654283
13496,ENSG00000177383,MAGEF1,3,184428156,184429836
13497,ENSG00000177398,UMODL1,21,43483068,43563563
13499,ENSG00000177409,SAMD9L,7,92759368,92777682
13500,ENSG00000177410,ZFAS1,20,47894715,47905797
13501,ENSG00000177414,UBE2U,1,64669310,64733051
13502,ENSG00000177425,PAWR,12,79968759,80084877
13503,ENSG00000177426,TGIF1,18,3411606,3458409
13504,ENSG00000177427,MIEF2,17,18163848,18169866
13505,ENSG00000177432,NAP1L5,4,89617066,89619386
13506,ENSG00000177453,NIM1K,5,43192173,43280952
13507,ENSG00000177455,CD19,16,28943260,28950667
13508,ENSG00000177459,C8orf47,8,99076539,99105838
13509,ENSG00000177462,OR2T8,1,248084320,248085258
13510,ENSG00000177463,NR2C2,3,14989091,15095107
13511,ENSG00000177464,GPR4,19,46093022,46105466
13512,ENSG00000177465,ACOT4,14,74058410,74063200
13513,ENSG00000177469,PTRF,17,40554470,40575535
13514,ENSG00000177479,ARIH2,3,48956254,49023815
13515,ENSG00000177483,RBM44,2,238707032,238751451
13516,ENSG00000177494,ZBED2,3,111311747,111314290
13517,ENSG00000177508,IRX3,16,54317216,54320675
13518,ENSG00000177511,ST8SIA3,18,55018044,55038962
13519,ENSG00000177519,RPRM,2,154333852,154335322
13520,ENSG00000177535,OR2B11,1,247614255,247615308
13521,ENSG00000177542,SLC25A22,11,790475,798316
13522,ENSG00000177548,RABEP2,16,28915742,28947847
13523,ENSG00000177551,NHLH2,1,116378998,116386538
13524,ENSG00000177556,ATOX1,5,151121877,151152093
13525,ENSG00000177558,FAM187B,19,35715703,35719632
13526,ENSG00000177565,TBL1XR1,3,176737143,176915261
13527,ENSG00000177570,SAMD12,8,119201698,119634234
13528,ENSG00000177575,CD163,12,7623409,7656489
13529,ENSG00000177576,C18orf32,18,47008028,47013622
13530,ENSG00000177586,OR7E149P,12,8589999,8591021
13532,ENSG00000177595,PIDD,11,799179,809753
13533,ENSG00000177599,ZNF491,19,11908482,11920437
13534,ENSG00000177600,RPLP2,11,809647,812880
13535,ENSG00000177606,JUN,1,59246465,59249785
13536,ENSG00000177613,CSTF2T,10,53455247,53459355
13537,ENSG00000177614,PGBD5,1,230457392,230561475
13538,ENSG00000177627,C12orf54,12,48876286,48890295
13539,ENSG00000177628,GBA,1,155204243,155214490
13540,ENSG00000177640,CASC2,10,119805790,119969663
13541,ENSG00000177646,ACAD9,3,128598439,128634910
13542,ENSG00000177663,IL17RA,22,17565844,17596583
13543,ENSG00000177666,PNPLA2,11,818902,825573
13544,ENSG00000177669,MBOAT4,8,29989340,30002202
13545,ENSG00000177673,C2orf57,2,232457575,232458994
13546,ENSG00000177674,AGTRAP,1,11796141,11814859
13547,ENSG00000177675,CD163L1,12,7499281,7632493
13548,ENSG00000177679,SRRM3,7,75831216,75916605
13549,ENSG00000177683,THAP5,7,108194987,108210194
13550,ENSG00000177685,EFCAB4A,11,826144,831991
13551,ENSG00000177688,SUMO4,6,149721495,149722177
13552,ENSG00000177692,DNAJC28,21,34860497,34864027
13553,ENSG00000177694,NAALADL2,3,174156363,175523428
13554,ENSG00000177697,CD151,11,832843,839831
13556,ENSG00000177700,POLR2L,11,837356,842545
13557,ENSG00000177706,FAM20C,7,192969,300711
13558,ENSG00000177707,PVRL3,3,110788918,110994410
13559,ENSG00000177710,SLC35G5,8,11188397,11189717
13560,ENSG00000177721,ANXA2R,5,43039335,43043272
13562,ENSG00000177728,KIAA0195,17,73437240,73496171
13563,ENSG00000177731,FLII,17,18148150,18162230
13564,ENSG00000177732,SOX12,20,306207,310865
13565,ENSG00000177733,HNRNPA0,5,137087075,137090039
13568,ENSG00000177752,YIPF7,4,44624086,44680573
13569,ENSG00000177757,FAM87B,1,752751,755214
13570,ENSG00000177764,ZCCHC3,20,277737,280965
13572,ENSG00000177791,MYOZ1,10,75391412,75401515
13573,ENSG00000177800,TMEM78,1,229385383,229387557
13574,ENSG00000177807,KCNJ10,1,160007257,160040038
13577,ENSG00000177830,CHID1,11,867357,915058
13578,ENSG00000177839,PCDHB9,5,140566893,140571111
13579,ENSG00000177842,ZNF620,3,40547483,40560227
13580,ENSG00000177853,ZNF518A,10,97889472,97965044
13581,ENSG00000177855,CACYBPP2,2,184472170,184472847
13582,ENSG00000177868,CCDC23,1,43272723,43282954
13583,ENSG00000177873,ZNF619,3,40518604,40531727
13584,ENSG00000177875,C12orf68,12,48577366,48579709
13585,ENSG00000177879,AP3S1,5,115177178,115249778
13586,ENSG00000177885,GRB2,17,73314157,73401790
13587,ENSG00000177888,ZBTB41,1,197122810,197169672
13588,ENSG00000177889,UBE2N,12,93799449,93836038
13589,ENSG00000177910,SPATA31C2,9,90744220,90753361
13590,ENSG00000177917,ARL6IP6,2,153574407,153617767
13591,ENSG00000177932,ZNF354C,5,178487416,178510538
13592,ENSG00000177938,CAPZA3,12,18891045,18892121
13593,ENSG00000177943,MAMDC4,9,139745395,139755249
13594,ENSG00000177946,CENPBD1,16,90036206,90038942
13595,ENSG00000177947,ODF3,11,196738,200261
13596,ENSG00000177951,BET1L,11,167784,207428
13597,ENSG00000177954,RPS27,1,153963235,153964626
13598,ENSG00000177963,RIC8A,11,207511,215113
13599,ENSG00000177971,IMP3,15,75931426,75941047
13600,ENSG00000177981,ASB8,12,48541571,48574996
13601,ENSG00000177984,LCN15,9,139654086,139660707
13602,ENSG00000177989,ODF3B,22,50968139,50971009
13603,ENSG00000177990,DPY19L2,12,63952693,64062719
13604,ENSG00000177992,SPATA31E1,9,90497741,90503814
13605,ENSG00000177993,ZNRF3-AS1,22,29420987,29427464
13606,ENSG00000177994,C2orf73,2,54557171,54610879
13607,ENSG00000178015,GPR150,5,94955782,94957846
13608,ENSG00000178021,TSPYL6,2,54480315,54483409
13609,ENSG00000178026,FAM211B,22,24981588,24989175
13610,ENSG00000178028,DMAP1,1,44679127,44686353
13611,ENSG00000178031,ADAMTSL1,9,18473892,18910948
13612,ENSG00000178033,FAM26E,6,116832809,116845955
13613,ENSG00000178035,IMPDH2,3,49061758,49066841
13614,ENSG00000178038,ALS2CL,3,46710487,46735194
13615,ENSG00000178053,MLF1,3,158288952,158325041
13616,ENSG00000178055,PRSS42,3,46871032,46875585
13617,ENSG00000178057,NDUFAF3,3,49057892,49060928
13618,ENSG00000178074,C2orf69,2,200775979,200820658
13619,ENSG00000178075,GRAMD1C,3,113547029,113666021
13620,ENSG00000178078,STAP2,19,4324040,4342783
13621,ENSG00000178081,ULK4P3,15,30395923,30423960
13622,ENSG00000178082,TWF1P1,17,27530441,27531492
13623,ENSG00000178084,HTR3C,3,183770835,183778459
13624,ENSG00000178093,TSSK6,19,19623227,19626838
13625,ENSG00000178096,BOLA1,1,149859440,149872351
13626,ENSG00000178104,PDE4DIP,1,144836157,145076186
13627,ENSG00000178105,DDX10,11,108535752,108811657
13629,ENSG00000178115,GOLGA8Q,15,30844183,30854704
13630,ENSG00000178125,PPP1R42,8,67876334,67968839
13631,ENSG00000178127,NDUFV2,18,9102628,9134343
13632,ENSG00000178149,DALRD3,3,49052921,49059726
13633,ENSG00000178150,ZNF114,19,48675575,48790865
13634,ENSG00000178162,FAR2P2,2,131174328,131188936
13635,ENSG00000178163,ZNF518B,4,10441498,10459034
13636,ENSG00000178171,AMER3,2,131513008,131525707
13637,ENSG00000178172,SPINK6,5,147582357,147594700
13638,ENSG00000178175,ZNF366,5,71738479,71803554
13639,ENSG00000178177,LCORL,4,17842822,18023499
13640,ENSG00000178184,PARD6G,18,77915115,78005429
13641,ENSG00000178187,ZNF454,5,178368192,178393434
13642,ENSG00000178188,SH2B1,16,28857921,28885526
13643,ENSG00000178199,ZC3H12D,6,149768794,149806197
13644,ENSG00000178202,KDELC2,11,108342832,108369159
13645,ENSG00000178206,CYP4F31P,2,132044330,132050127
13646,ENSG00000178209,PLEC,8,144989321,145050902
13647,ENSG00000178217,SH2D4B,10,82297658,82406316
13648,ENSG00000178222,RNF212,4,1050038,1107350
13649,ENSG00000178226,PRSS36,16,31150246,31161415
13650,ENSG00000178229,ZNF543,19,57831877,57842144
13651,ENSG00000178233,TMEM151B,6,44238203,44275243
13652,ENSG00000178234,GALNT11,7,151722759,151819425
13653,ENSG00000178235,SLITRK1,13,84451344,84456528
13655,ENSG00000178252,WDR6,3,49044495,49053386
13656,ENSG00000178295,GEN1,2,17935125,17966632
13657,ENSG00000178297,TMPRSS9,19,2389769,2426237
13658,ENSG00000178301,AQP11,11,77300436,77321400
13659,ENSG00000178307,TMEM11,17,21100593,21117937
13660,ENSG00000178338,ZNF354B,5,178286954,178315123
13661,ENSG00000178342,KCNG2,18,77623668,77660184
13662,ENSG00000178343,SHISA3,4,42399856,42404504
13663,ENSG00000178363,CALML3,10,5566924,5568225
13664,ENSG00000178372,CALML5,10,5540658,5541533
13665,ENSG00000178381,ZFAND2A,7,1191707,1200395
13666,ENSG00000178385,PLEKHM3,2,208693027,208890284
13667,ENSG00000178386,ZNF223,19,44555520,44572144
13668,ENSG00000178394,HTR1A,5,63256183,63258334
13669,ENSG00000178395,C1orf65,1,223566715,223568812
13670,ENSG00000178397,FAM220A,7,6369040,6388612
13671,ENSG00000178401,DNAJC22,12,49740700,49751309
13672,ENSG00000178403,NEUROG2,4,113434672,113437328
13674,ENSG00000178409,BEND3,6,107386386,107436473
13675,ENSG00000178425,NT5DC1,6,116422012,116570660
13676,ENSG00000178429,RPS3AP5,10,86320199,86321019
13678,ENSG00000178440,LINC00843,10,51732523,51741813
13679,ENSG00000178445,GLDC,9,6532464,6645650
13680,ENSG00000178449,COX14,12,50505762,50514240
13681,ENSG00000178457,LINC00314,21,29385682,29395552
13682,ENSG00000178458,H3F3AP6,4,140619298,140619708
13683,ENSG00000178460,MCMDC2,8,67782984,67834283
13684,ENSG00000178462,TUBAL3,10,5435061,5446793
13686,ENSG00000178467,P4HTM,3,49027319,49044587
13687,ENSG00000178473,UCN3,10,5406972,5416169
13688,ENSG00000178498,DTX3,12,57998405,58003587
13689,ENSG00000178502,KLHL11,17,40009797,40021684
13690,ENSG00000178522,AMBN,4,71457973,71473005
13691,ENSG00000178531,CTXN1,19,7989372,7991051
13692,ENSG00000178537,SLC25A20,3,48894369,48936426
13693,ENSG00000178538,CA8,8,61099906,61193971
13695,ENSG00000178562,CD28,2,204571198,204603635
13696,ENSG00000178568,ERBB4,2,212240446,213403565
13697,ENSG00000178573,MAF,16,79619740,79634611
13698,ENSG00000178585,CTNNBIP1,1,9908334,9970394
13699,ENSG00000178586,OR6B3,2,240984494,240985489
13700,ENSG00000178596,GAPDHP29,1,94767594,94768578
13701,ENSG00000178597,PSAPL1,4,7432022,7436700
13702,ENSG00000178602,OTOS,2,241078446,241083979
13703,ENSG00000178607,ERN1,17,62116502,62208179
13704,ENSG00000178623,GPR35,2,241544848,241570676
13707,ENSG00000178645,C10orf53,10,50887697,50918307
13708,ENSG00000178660,ARMC10P1,3,94225610,94226464
13709,ENSG00000178662,CSRNP3,2,166326157,166545917
13710,ENSG00000178665,ZNF713,7,55955169,56009918
13711,ENSG00000178685,PARP10,8,145051321,145086940
13712,ENSG00000178690,DYNAP,18,52254988,52266724
13713,ENSG00000178691,SUZ12,17,30264037,30328064
13714,ENSG00000178694,NSUN3,3,93781760,93847389
13715,ENSG00000178695,KCTD12,13,77454312,77460540
13716,ENSG00000178700,DHFRL1,3,93766680,93782233
13718,ENSG00000178719,GRINA,8,145064226,145067583
13719,ENSG00000178722,C5orf64,5,60933535,61047590
13720,ENSG00000178723,GLULP4,9,34917172,34918293
13721,ENSG00000178726,THBD,20,23026270,23030378
13722,ENSG00000178732,GP5,3,194115550,194119995
13723,ENSG00000178734,C13orf45,13,76445187,76457947
13724,ENSG00000178741,COX5A,15,75212132,75230509
13725,ENSG00000178750,STX19,3,93733213,93747454
13726,ENSG00000178752,FAM132B,2,239067623,239077541
13727,ENSG00000178761,FAM219B,15,75192328,75199462
13728,ENSG00000178764,ZHX2,8,123793633,123986750
13729,ENSG00000178772,CPN2,3,194060494,194072057
13730,ENSG00000178773,CPNE7,16,89642176,89663654
13731,ENSG00000178776,C5orf46,5,147260289,147286101
13732,ENSG00000178789,CD300LB,17,72517313,72527613
13733,ENSG00000178795,GDPD4,11,76927603,77012732
13734,ENSG00000178796,RIIAD1,1,151682909,151702281
13735,ENSG00000178802,MPI,15,75182346,75191798
13736,ENSG00000178803,ADORA2A-AS1,22,24825178,24891042
13737,ENSG00000178804,H1FOO,3,129262057,129270310
13738,ENSG00000178809,TRIM73,7,75024337,75040279
13739,ENSG00000178814,OPLAH,8,145106167,145118735
13740,ENSG00000178821,TMEM52,1,1849029,1850712
13741,ENSG00000178826,TMEM139,7,142977050,142985141
13742,ENSG00000178828,RNF186,1,20140523,20141771
13744,ENSG00000178852,EFCAB13,17,45400656,45518678
13745,ENSG00000178860,MSC,8,72753784,72756703
13746,ENSG00000178878,APOLD1,12,12878851,12982909
13747,ENSG00000178882,FAM101A,12,124457788,124800570
13748,ENSG00000178896,EXOSC4,8,145133529,145135550
13749,ENSG00000178904,DPY19L3,19,32896449,32976801
13750,ENSG00000178913,TAF7,5,140698057,140700330
13751,ENSG00000178917,ZNF852,3,44540462,44552128
13752,ENSG00000178919,FOXE1,9,100615536,100618986
13753,ENSG00000178921,PFAS,17,8150936,8173809
