gene_id,ensembl_gene_id,hgnc_symbol,chromosome_name,start_position,end_position
13924,ENSG00000179918,SEPHS2,16,30454952,30457502
33215,ENSG00000267506,,17,75543022,75559325
28880,ENSG00000254999,BRK1,3,10157276,10168874
9266,ENSG00000154153,FAM134B,5,16473147,16617167
17681,ENSG00000207197,SNORD116-12,15,25322198,25322289
33191,ENSG00000267466,,17,75559450,75564777
597,ENSG00000048028,USP28,11,113668596,113746292
33376,ENSG00000267790,,17,75718954,75724641
10181,ENSG00000162148,PPP1R32,11,61248592,61258403
16230,ENSG00000197459,HIST1H2BH,6,26251879,26252303
5694,ENSG00000128254,C22orf24,22,32329507,32341504
28249,ENSG00000253709,IGHV1-14,14,106602580,106602820
17706,ENSG00000207460,SNORD116-19,15,25331674,25331765
19695,ENSG00000224512,,17,76101532,76102949
13023,ENSG00000174606,ANGEL2,1,213165524,213189168
20157,ENSG00000225663,FAM195B,17,79780287,79791178
1126,ENSG00000072571,HMMR,5,162887209,162918947
12560,ENSG00000172057,ORMDL3,17,38077294,38083854
25361,ENSG00000240487,,3,113950245,113951868
29305,ENSG00000256018,HIST1H3G,6,26271146,26271612
13502,ENSG00000177425,PAWR,12,79968759,80084877
30970,ENSG00000259976,,3,114033348,114035026
15104,ENSG00000186073,C15orf41,15,36871812,37102449
4737,ENSG00000119772,DNMT3A,2,25455845,25565459
16713,ENSG00000198961,PJA2,5,108670410,108745695
6468,ENSG00000134086,VHL,3,10182692,10193904
17743,ENSG00000207770,MIR568,3,114035322,114035416
25613,ENSG00000241560,ZBTB20-AS1,3,114070658,114107825
17047,ENSG00000203985,LDLRAD1,1,54474412,54483856
10967,ENSG00000164970,FAM219A,9,34398182,34458568
5691,ENSG00000128245,YWHAH,22,32340447,32353590
1685,ENSG00000088538,DOCK3,3,50712672,51421629
1712,ENSG00000089012,SIRPG,20,1609798,1638425
11736,ENSG00000168242,HIST1H2BI,6,26273144,26273622
553,ENSG00000042062,FAM65C,20,49202645,49308065
17374,ENSG00000205090,TMEM240,1,1470554,1475833
17123,ENSG00000204282,TNRC6C-AS1,17,76103479,76107880
5825,ENSG00000129282,MRM1,17,34958001,34965407
9712,ENSG00000158406,HIST1H4H,6,26281283,26285762
33314,ENSG00000267679,EIF5AP2,17,76153484,76155216
33505,ENSG00000268279,,3,14176717,14189548
6465,ENSG00000134070,IRAK2,3,10206549,10285427
25244,ENSG00000240002,YBX1P3,3,114649388,114650296
6668,ENSG00000135272,MDFIC,7,114562209,114659256
33312,ENSG00000267676,THA1P,17,76244574,76250497
6405,ENSG00000133619,KRBA1,7,149411872,149431664
25888,ENSG00000242767,ZBTB20-AS4,3,114819270,114821908
17333,ENSG00000204950,LRRC10B,11,61276272,61278482
9912,ENSG00000160075,SSU72,1,1477053,1510249
3120,ENSG00000106624,AEBP1,7,44143960,44154161
25915,ENSG00000242880,,3,114970043,115004194
17121,ENSG00000204277,,17,76257430,76274573
4762,ENSG00000119938,PPP1R3C,10,93388199,93392811
17766,ENSG00000211448,DIO2,14,80663873,80854100
99,ENSG00000005844,ITGAL,16,30483979,30534506
5468,ENSG00000125870,SNRPB2,20,16710606,16722421
15533,ENSG00000188211,NCR3LG1,11,17373273,17398888
3201,ENSG00000107485,GATA3,10,8095567,8117161
33347,ENSG00000267737,,17,76311810,76343879
4744,ENSG00000119820,YIPF4,2,32502979,32541663
32898,ENSG00000266970,,17,76356534,76369992
16090,ENSG00000196979,,9,132902889,132906498
16786,ENSG00000200428,,12,51137351,51137467
34295,ENSG00000271018,,12,51150675,51151216
2100,ENSG00000100170,SLC5A1,22,32439019,32509016
3295,ENSG00000108296,CWC25,17,36956687,36981734
9337,ENSG00000154767,XPC,3,14186647,14220283
3170,ENSG00000107130,NCS1,9,132934857,132999583
34440,ENSG00000271596,,12,51342900,51343167
17267,ENSG00000204700,OR2J2,6,29141311,29142351
26352,ENSG00000244540,,12,51500600,51500927
13866,ENSG00000179532,DNHD1,11,6518490,6614988
29689,ENSG00000257246,,12,51518411,51519164
3906,ENSG00000112893,MAN2A1,5,109025067,109205326
9973,ENSG00000160352,ZNF714,19,21264965,21308073
26134,ENSG00000243729,OR5V1,6,29323007,29399744
18951,ENSG00000219039,,7,75464981,75465459
18561,ENSG00000214822,KRT16P3,17,20404826,20415670
276,ENSG00000011347,SYT7,11,61282785,61348620
1356,ENSG00000078795,PKD2L2,5,137223657,137278436
16417,ENSG00000198053,SIRPA,20,1875154,1920543
1517,ENSG00000083782,EPYC,12,91357456,91398803
23753,ENSG00000235090,RPL7L1P3,7,75552073,75552761
1295,ENSG00000077150,NFKB2,10,104153867,104162281
10145,ENSG00000161921,CXCL16,17,4636821,4643217
3242,ENSG00000107854,TNKS2,10,93558069,93625033
11636,ENSG00000167797,CDK2AP2,11,67273968,67276120
9564,ENSG00000157014,TATDN2,3,10289707,10322902
8136,ENSG00000144057,ST6GAL2,2,107418056,107503564
24708,ENSG00000237524,,2,127656472,127659673
809,ENSG00000063176,SPHK2,19,49122548,49133974
31522,ENSG00000261069,SNORD116-21,15,25332808,25334043
31522,ENSG00000261069,SNORD116-20,15,25332808,25334043
7351,ENSG00000138755,CXCL9,4,76922428,76928641
17690,ENSG00000207279,SNORD116-24,15,25339184,25339275
2562,ENSG00000103197,TSC2,16,2097466,2138716
8117,ENSG00000143954,REG3G,2,79252812,79255631
7435,ENSG00000139330,KERA,12,91444268,91451760
15252,ENSG00000186814,ZSCAN30,18,32831032,32870196
12918,ENSG00000173988,LRRC63,13,46786083,46851501
34173,ENSG00000270523,,15,25376125,25376484
8630,ENSG00000148357,HMCN2,9,133046882,133309510
15451,ENSG00000187848,P2RX2,12,133195366,133198972
22447,ENSG00000231645,,17,20415873,20420792
34241,ENSG00000270814,TMEM261P1,15,25414484,25414823
4332,ENSG00000116209,TMEM59,1,54497347,54519177
16017,ENSG00000196705,ZNF431,19,21324827,21373034
18609,ENSG00000215014,,1,1510355,1511373
10823,ENSG00000164398,ACSL6,5,131142683,131347936
6435,ENSG00000133858,ZFC3H1,12,72003252,72061505
21275,ENSG00000228594,C1orf233,1,1533392,1535476
18180,ENSG00000213420,GPC2,7,99767229,99774995
960,ENSG00000067369,TP53BP1,15,43699407,43802926
6934,ENSG00000136643,RPS6KC1,1,213224589,213448116
17397,ENSG00000205215,,17,20422625,20432000
5071,ENSG00000122735,DNAI1,9,34457412,34520982
34307,ENSG00000271065,,12,51815740,51818395
16492,ENSG00000198336,MYL4,17,45277812,45301045
7312,ENSG00000138604,GLCE,15,69452923,69564556
5667,ENSG00000127955,GNAI1,7,79763271,79848718
14270,ENSG00000182141,ZNF708,19,21473962,21512227
8673,ENSG00000148704,VAX1,10,118888032,118897812
14512,ENSG00000183309,ZNF623,8,144718183,144735900
4263,ENSG00000115760,BIRC6,2,32582096,32843966
29890,ENSG00000257851,HNRNPA3P10,12,52106253,52107390
12641,ENSG00000172466,ZNF24,18,32912176,32925446
5216,ENSG00000124171,PARD6B,20,49348081,49373332
31778,ENSG00000261586,,12,52211683,52213934
30307,ENSG00000258859,,14,87819414,88039366
31636,ENSG00000261308,,12,52214243,52216199
31217,ENSG00000260473,,12,52217287,52229280
13695,ENSG00000178562,CD28,2,204571198,204603635
12802,ENSG00000173320,STOX2,4,184774584,184944679
2694,ENSG00000104368,PLAT,8,42032236,42065242
2384,ENSG00000101327,PDYN,20,1959403,1974732
9480,ENSG00000156219,ART3,4,76932337,77033955
12677,ENSG00000172687,ZNF738,19,21541732,21562104
28402,ENSG00000254046,IGHV1-17,14,106631031,106631449
30313,ENSG00000258873,DUXA,19,57665389,57678811
26171,ENSG00000243870,RN7SL236P,17,76366935,76367216
31433,ENSG00000260907,,17,20433355,20434194
7167,ENSG00000137819,PAQR5,15,69591286,69700119
9764,ENSG00000158815,FGF17,8,21899909,21906320
33173,ENSG00000267432,,17,76480964,76495428
15416,ENSG00000187699,C2orf88,2,190744335,191068210
15365,ENSG00000187486,KCNJ11,11,17407406,17410878
7048,ENSG00000137177,KIF13A,6,17759414,17987854
12294,ENSG00000170860,LSM3,3,14219858,14242619
32991,ENSG00000267123,,17,76613471,76628139
11251,ENSG00000166263,STXBP4,17,53046088,53241646
6340,ENSG00000133026,MYH10,17,8377523,8534079
9565,ENSG00000157017,GHRL,3,10327359,10334631
5243,ENSG00000124243,BCAS4,20,49411431,49493714
5453,ENSG00000125834,STK35,20,2082257,2157684
15876,ENSG00000196268,ZNF493,19,21579921,21610375
4157,ENSG00000115165,CYTIP,2,158271131,158345473
10377,ENSG00000162998,FRZB,2,183698002,183731890
1525,ENSG00000083844,ZNF264,19,57702868,57724724
30914,ENSG00000259887,,12,52242007,52246513
15157,ENSG00000186298,PPP1CC,12,111157485,111180744
29946,ENSG00000258021,,12,52294349,52295120
7279,ENSG00000138379,MSTN,2,190920423,190927455
17657,ENSG00000206992,RNU6-574P,12,52381441,52381547
30913,ENSG00000259884,,12,52452243,52453287
13095,ENSG00000175054,ATR,3,142168077,142297668
29831,ENSG00000257663,,12,52470625,52475868
2459,ENSG00000102445,KIAA0226L,13,46916139,47012325
15248,ENSG00000186795,KCNK18,10,118957000,118969810
29792,ENSG00000257542,OR7E47P,12,52473480,52502045
29,ENSG00000003056,M6PR,12,9092959,9102551
3424,ENSG00000109111,SUPT6H,17,26989109,27029697
5436,ENSG00000125780,TGM3,20,2276647,2321724
11101,ENSG00000165646,SLC18A2,10,119000604,119038941
7061,ENSG00000137251,TINAG,6,54172657,54254950
6729,ENSG00000135535,CD164,6,109687717,109703762
8232,ENSG00000144744,UBA3,3,69103881,69129559
6587,ENSG00000134780,DAGLA,11,61447905,61514473
10796,ENSG00000164303,ENPP6,4,185009859,185142383
16057,ENSG00000196862,RGPD4,2,108443388,108507297
9836,ENSG00000159352,PSMD4,1,151227179,151239955
10879,ENSG00000164638,SLC29A4,7,5314000,5346501
5994,ENSG00000130707,ASS1,9,133320316,133376661
16095,ENSG00000197013,ZNF429,19,21679484,21739072
1731,ENSG00000089169,RPH3A,12,113008184,113336686
12263,ENSG00000170684,ZNF296,19,45574758,45579846
22154,ENSG00000230882,,7,75700787,75704281
26257,ENSG00000244165,P2RY11,19,10222214,10226048
21128,ENSG00000228204,,7,50934444,51090687
20680,ENSG00000227038,,7,75719749,75738097
3714,ENSG00000111670,GNPTAB,12,102139275,102224716
22393,ENSG00000231490,RPL7L1P2,7,51327126,51327864
31748,ENSG00000261529,,15,25590780,25592382
7839,ENSG00000142252,GEMIN7,19,45582453,45594782
21405,ENSG00000228897,,7,51454060,51454798
32841,ENSG00000266852,MIR4482-1,10,106028080,106028177
9308,ENSG00000154493,C10orf90,10,128113566,128359079
6185,ENSG00000132130,LHX1,17,35294084,35301917
34027,ENSG00000270075,,10,106071899,106073639
11894,ENSG00000168913,ENHO,9,34521038,34523039
7694,ENSG00000141150,RASL10B,17,34058668,34070540
21150,ENSG00000228261,,10,106083127,106086762
113,ENSG00000006071,ABCC8,11,17414432,17498449
17584,ENSG00000206187,,15,26147507,26298267
16099,ENSG00000197020,ZNF100,19,21905568,21950430
743,ENSG00000058272,PPP1R12A,12,80167343,80329240
3639,ENSG00000111181,SLC6A12,12,299243,323736
17524,ENSG00000205856,C22orf42,22,32544993,32555309
4768,ENSG00000119969,HELLS,10,96305547,96373662
462,ENSG00000031691,CENPQ,6,49431091,49460820
20702,ENSG00000227080,,7,51456127,51456811
21589,ENSG00000229403,,7,51681947,51698566
2328,ENSG00000101126,ADNP,20,49505585,49547958
11424,ENSG00000166948,TGM6,20,2361554,2413399
25868,ENSG00000242650,RN7SL292P,7,51784354,51784615
34946,ENSG00000272724,,12,52478528,52486069
32294,ENSG00000263946,,17,20458284,20462723
16545,ENSG00000198521,ZNF43,19,21987752,22034927
348,ENSG00000017260,ATP2C1,3,130569439,130735556
13907,ENSG00000179833,SERTAD2,2,64858755,64978139
9693,ENSG00000158158,CNNM4,2,97426639,97477628
10549,ENSG00000163599,CTLA4,2,204732509,204738683
15193,ENSG00000186470,BTN3A2,6,26365387,26378546
5073,ENSG00000122756,CNTFR,9,34551430,34590121
12720,ENSG00000172901,,5,115298151,115363316
6186,ENSG00000132139,GAS2L2,17,34071530,34079897
17320,ENSG00000204913,LRRC3C,17,38097727,38101000
9686,ENSG00000158104,HPD,12,122277433,122301502
18216,ENSG00000213549,,7,75742344,75742718
19605,ENSG00000224273,,7,75747043,75761505
9159,ENSG00000153113,CAST,5,95860971,96115299
7434,ENSG00000139329,LUM,12,91496406,91505608
4331,ENSG00000116205,TCEANC2,1,54519260,54578192
22291,ENSG00000231233,CCDC147-AS1,10,106111349,106113333
4533,ENSG00000117707,PROX1,1,214156524,214214595
5693,ENSG00000128253,RFPL2,22,32586422,32600718
156,ENSG00000007047,MARK4,19,45582546,45808541
6747,ENSG00000135636,DYSF,2,71680852,71913898
20198,ENSG00000225768,,10,106234697,106240032
23326,ENSG00000233980,FDPSP2,7,76099479,76100375
27463,ENSG00000250614,,7,76103904,76108173
20815,ENSG00000227344,HAUS6P1,7,53255081,53256631
9473,ENSG00000156162,DPY19L4,8,95731931,95806064
27524,ENSG00000250778,,7,76150928,76151391
11763,ENSG00000168310,IRF2,4,185308867,185395734
6024,ENSG00000130811,EIF3G,19,10225693,10230596
23147,ENSG00000233477,,10,107445141,107445623
2825,ENSG00000105146,AURKC,19,57742377,57746916
21928,ENSG00000230305,,7,76153832,76162009
30347,ENSG00000258931,,15,26295685,26297423
18133,ENSG00000213260,YWHAZP5,10,107446080,107446809
14869,ENSG00000185040,,7,76163011,76170884
15633,ENSG00000188672,RHCE,1,25688740,25756683
21723,ENSG00000229775,,10,107900022,107948480
1809,ENSG00000091010,POU4F3,5,145718587,145720083
9601,ENSG00000157322,CLEC18A,16,69984810,69998141
11658,ENSG00000167914,GSDMA,17,38119226,38134019
23786,ENSG00000235160,,15,26640219,26691921
7160,ENSG00000137807,KIF23,15,69706585,69740764
5823,ENSG00000129270,MMP28,17,34083268,34122711
6797,ENSG00000135914,HTR2B,2,231972944,231989832
18009,ENSG00000212670,,1,54569968,54571750
27916,ENSG00000252391,RNU6-638P,17,76692776,76692879
2102,ENSG00000100191,SLC5A4,22,32614465,32651328
33128,ENSG00000267355,RPL9P29,17,76842035,76842950
33266,ENSG00000267601,,17,76851560,76851926
9589,ENSG00000157211,CDCP2,1,54598747,54619443
17046,ENSG00000203972,GLYATL3,6,49467671,49494760
3799,ENSG00000112164,GLP1R,6,39016574,39055519
6094,ENSG00000131389,SLC6A6,3,14444076,14530857
7208,ENSG00000138028,CGREF1,2,27321757,27341995
3350,ENSG00000108604,SMARCD2,17,61909444,61920425
6657,ENSG00000135218,CD36,7,79998891,80308593
26858,ENSG00000248835,,1,54635333,54637997
9566,ENSG00000157020,SEC13,3,10334815,10362862
16171,ENSG00000197261,C6orf141,6,49518113,49529620
5701,ENSG00000128276,RFPL3,22,32750872,32757148
8032,ENSG00000143499,SMYD2,1,214454445,214510474
5454,ENSG00000125835,SNRPB,20,2442280,2451499
34336,ENSG00000271201,,14,106663246,106665214
3999,ENSG00000113649,TCERG1,5,145826874,145891524
3174,ENSG00000107164,FUBP3,9,133454352,133513739
10966,ENSG00000164967,RPP25L,9,34610483,34612101
28353,ENSG00000253957,IGHV3-22,14,106714360,106714821
7742,ENSG00000141497,ZMYND15,17,4643319,4649411
1,ENSG00000000419,DPM1,20,49551404,49575092
18771,ENSG00000215883,CYB5RL,1,54638009,54665709
17523,ENSG00000205853,RFPL3S,22,32755893,32778039
6806,ENSG00000135931,ARMC9,2,232063260,232239548
17153,ENSG00000204371,EHMT2,6,31847536,31865464
22829,ENSG00000232671,,1,151252500,151254405
23899,ENSG00000235454,,7,53929926,53931032
30496,ENSG00000259207,ITGB3,17,45331212,45421658
9965,ENSG00000160321,ZNF208,19,22115760,22193751
22362,ENSG00000231427,,7,54398390,54417542
5338,ENSG00000124920,MYRF,11,61520114,61555990
17454,ENSG00000205485,,7,76178677,76257299
18260,ENSG00000213673,SLC25A5P3,7,54487137,54488021
18236,ENSG00000213609,,10,65662211,65663005
19586,ENSG00000224223,,7,54624663,54639419
6845,ENSG00000136141,LRCH1,13,47127303,47327175
3008,ENSG00000105967,TFEC,7,115575202,115799950
20446,ENSG00000226426,,10,65796105,65797040
33205,ENSG00000267491,,17,76899345,76901106
21336,ENSG00000228735,,7,54643745,54646487
28470,ENSG00000254214,IGHVII-28-1,14,106785676,106785916
28132,ENSG00000253464,IGHV3-29,14,106787368,106787804
27438,ENSG00000250565,ATP6V1E2,2,46717889,46769696
23911,ENSG00000235489,DBF4P1,10,65928715,65930611
32810,ENSG00000266711,,17,77128804,77132484
28141,ENSG00000253491,IGHVII-30-1,14,106798646,106798877
23601,ENSG00000234707,,7,54827118,54872621
18397,ENSG00000214105,,17,77681075,77686081
28183,ENSG00000253587,IGHV3-30-2,14,106800319,106800757
459,ENSG00000031003,FAM13B,5,137273649,137387650
7035,ENSG00000137100,DCTN3,9,34613548,34620515
6474,ENSG00000134138,MEIS2,15,37181406,37393504
3783,ENSG00000112077,RHAG,6,49572871,49604552
28513,ENSG00000254289,IGHV3-32,14,106812091,106812517
2294,ENSG00000100916,BRMS1L,14,36295524,36401531
14190,ENSG00000181577,C6orf223,6,43968317,43973695
19520,ENSG00000224057,EGFR-AS1,7,55247443,55256627
16135,ENSG00000197134,ZNF257,19,22235254,22274282
2113,ENSG00000100220,RTCB,22,32783569,32808242
7996,ENSG00000143373,ZNF687,1,151254094,151264656
9769,ENSG00000158856,DMTN,8,21906506,21940038
3290,ENSG00000108270,AATF,17,35306175,35414171
6537,ENSG00000134444,KIAA1468,18,59854491,59974355
6204,ENSG00000132275,RRP8,11,6616305,6624850
9338,ENSG00000154768,C17orf50,17,34087916,34092098
20816,ENSG00000227345,PARG,10,51026325,51130715
9701,ENSG00000158234,FAIM,3,138327448,138352218
283,ENSG00000011465,DCN,12,91539025,91576900
11854,ENSG00000168763,CNNM3,2,97481982,97499648
22172,ENSG00000230936,,7,55410009,55412651
4336,ENSG00000116221,MRPL37,1,54649714,54691137
19302,ENSG00000223475,,7,55640864,55656029
23324,ENSG00000233977,,7,55659767,55660886
22347,ENSG00000231394,,7,55661470,55662699
23657,ENSG00000234844,CDC42P2,7,55705967,55706535
29898,ENSG00000257879,,12,78820606,78836732
16245,ENSG00000197530,MIB2,1,1550795,1565990
4733,ENSG00000119729,RHOQ,2,46768945,46810260
12101,ENSG00000169957,ZNF768,16,30535325,30538142
788,ENSG00000061676,NCKAP1,2,183773843,183903586
25468,ENSG00000240922,LSAMP-AS1,3,116078871,116088937
4281,ENSG00000115902,SLC1A4,2,65215611,65250999
5995,ENSG00000130711,PRDM12,9,133539981,133558368
2251,ENSG00000100629,CEP128,14,80943330,81425861
16512,ENSG00000198406,BZW1P2,3,116364592,116365574
16549,ENSG00000198535,C2CD4A,15,62359176,62363116
12196,ENSG00000170412,GPRC5C,17,72420990,72447792
12555,ENSG00000172023,REG1B,2,79312156,79315145
1798,ENSG00000090857,PDPR,16,70147529,70195203
17457,ENSG00000205502,C2CD4B,15,62455734,62457482
8332,ENSG00000145555,MYO10,5,16665395,16936372
2909,ENSG00000105516,DBP,19,49133287,49140695
4735,ENSG00000119760,SUPT7L,2,27873679,27886676
12103,ENSG00000169964,TMEM42,3,44903361,44907162
5462,ENSG00000125851,PCSK2,20,17206752,17465223
4021,ENSG00000113845,TIMMDC1,3,119217379,119243937
31697,ENSG00000261426,,15,27607456,27611544
1826,ENSG00000091428,RAPGEF4,2,173600002,173917621
5996,ENSG00000130713,EXOSC2,9,133569108,133580248
13920,ENSG00000179912,R3HDM2,12,57643392,57824788
30472,ENSG00000259168,,15,27728181,27787137
18434,ENSG00000214243,,7,76279718,76280214
12670,ENSG00000172660,TAF15,17,34136459,34191619
30303,ENSG00000258853,,15,27929644,27930914
1155,ENSG00000073350,LLGL2,17,73521161,73571289
22722,ENSG00000232394,,15,28020767,28021944
12952,ENSG00000174196,FAM21D,10,51187938,51192032
28246,ENSG00000253705,IGHV3-41,14,106899044,106899493
29409,ENSG00000256338,RPL41P2,15,28560798,28561102
10625,ENSG00000163810,TGM4,3,44916100,44956482
17385,ENSG00000205143,ARID3C,9,34621376,34628104
31686,ENSG00000261401,,15,28577383,28581755
10536,ENSG00000163558,PRKCI,3,169940153,170023769
9931,ENSG00000160191,PDE9A,21,44073746,44195619
8272,ENSG00000145050,MANF,3,51422478,51426828
11266,ENSG00000166333,ILK,11,6624961,6632102
7489,ENSG00000139684,ESD,13,47345391,47371367
811,ENSG00000063180,CA11,19,49141199,49149569
25199,ENSG00000239815,,7,128506633,128508898
14753,ENSG00000184451,CCR10,17,40830907,40835935
14174,ENSG00000181444,ZNF467,7,149461271,149470568
4297,ENSG00000116001,TIA1,2,70436576,70475792
18506,ENSG00000214556,C17orf98,17,36991341,36997708
4204,ENSG00000115386,REG1A,2,79347488,79350545
17200,ENSG00000204524,ZNF805,19,57751973,57766503
11722,ENSG00000168143,FAM83B,6,54711569,54806820
25210,ENSG00000239857,GET4,7,916189,936073
35036,ENSG00000272899,,7,128510821,128512098
8587,ENSG00000147955,SIGMAR1,9,34634719,34637806
19563,ENSG00000224163,,7,128552714,128554117
15081,ENSG00000185958,FAM186A,12,50720013,50790405
14262,ENSG00000182095,TNRC18,7,5346421,5465045
30301,ENSG00000258847,,14,66424015,66471241
16442,ENSG00000198130,HIBCH,2,191054461,191208919
10550,ENSG00000163600,ICOS,2,204801471,204826300
12528,ENSG00000171914,TLN2,15,62682725,63136830
29801,ENSG00000257564,,12,79187306,79187894
29668,ENSG00000257191,,12,79354038,79439424
16302,ENSG00000197714,ZNF460,19,57791419,57804937
10959,ENSG00000164941,INTS8,8,95825539,95893974
29906,ENSG00000257894,,12,79734985,79897176
5418,ENSG00000125691,RPL23,17,37004118,37010096
8203,ENSG00000144579,CTDSP1,2,219262979,219270664
9592,ENSG00000157216,SSBP3,1,54691105,54879152
11769,ENSG00000168350,DEGS2,14,100612756,100626500
31057,ENSG00000260159,,15,28699806,28702929
7837,ENSG00000142233,NTN5,19,49164664,49176338
7062,ENSG00000137252,HCRTR2,6,55039050,55147418
13650,ENSG00000178229,ZNF543,19,57831877,57842144
3096,ENSG00000106479,ZNF862,7,149535456,149564568
8740,ENSG00000149305,HTR3B,11,113775399,113817287
12951,ENSG00000174194,AGAP8,10,51224681,51371321
2462,ENSG00000102468,HTR2A,13,47405685,47471169
14135,ENSG00000181135,ZNF707,8,144766622,144796068
9156,ENSG00000153093,ACOXL,2,111490150,111875799
5465,ENSG00000125864,BFSP1,20,17474550,17549865
14755,ENSG00000184459,BPIFC,22,32809834,32860471
6153,ENSG00000131845,ZNF304,19,57862675,57871266
5234,ENSG00000124217,MOCS3,20,49575363,49577820
7778,ENSG00000141655,TNFRSF11A,18,59992520,60058516
9029,ENSG00000152104,PTPN14,1,214522039,214725792
14920,ENSG00000185250,PPIL6,6,109711418,109762374
23292,ENSG00000233900,RPL17P35,10,66380131,66380679
13414,ENSG00000176920,FUT2,19,49199228,49209207
1966,ENSG00000097007,ABL1,9,133589333,133763062
6027,ENSG00000130816,DNMT1,19,10244021,10341962
18802,ENSG00000216740,ANXA2P3,10,66585329,66586336
19777,ENSG00000224714,,10,66660894,66684276
430,ENSG00000026559,KCNG1,20,49620193,49639666
9072,ENSG00000152433,ZNF547,19,57874845,57890933
20739,ENSG00000227173,MYL6P3,10,66929196,66929627
15819,ENSG00000196109,ZNF676,19,22361893,22379753
26354,ENSG00000244556,ODCP,7,128668943,128670581
18116,ENSG00000213218,CSH2,17,61949372,61951126
23230,ENSG00000233724,,10,67007790,67008550
21951,ENSG00000230359,TPI1P2,7,128696073,128696824
15236,ENSG00000186704,DTX2P1,7,76607934,76673092
14103,ENSG00000180992,MRPL14,6,44081194,44095194
16199,ENSG00000197360,ZNF98,19,22573821,22715287
13411,ENSG00000176909,MAMSTR,19,49215999,49222978
3301,ENSG00000108344,PSMD3,17,38137050,38154213
12479,ENSG00000171723,GPHN,14,66974125,67648520
2693,ENSG00000104365,IKBKB,8,42128820,42189973
10620,ENSG00000163798,SLC4A1AP,2,27886338,27917840
3286,ENSG00000108255,CRYBA1,17,27573881,27581512
3397,ENSG00000108924,HLF,17,53342373,53402426
11357,ENSG00000166736,HTR3A,11,113845603,113861035
6682,ENSG00000135338,LCA5,6,80194708,80247175
11429,ENSG00000166963,MAP1A,15,43803156,43823818
18345,ENSG00000213930,GALT,9,34638130,34651032
5466,ENSG00000125868,DSTN,20,17550508,17590564
9366,ENSG00000155034,FBXL18,7,5470966,5553429
653,ENSG00000051382,PIK3CB,3,138372860,138553780
6956,ENSG00000136758,YME1L1,10,27399383,27444195
21687,ENSG00000229676,ZNF492,19,22817126,22850472
6846,ENSG00000136143,SUCLA2,13,48510622,48612125
17576,ENSG00000206149,HERC2P9,15,28834638,28930410
15665,ENSG00000188785,ZNF548,19,57901218,57912786
3007,ENSG00000105963,ADAP1,7,937540,995043
7392,ENSG00000139132,FGD4,12,32552463,32798984
23802,ENSG00000235207,TUBBP6,7,55713313,55714644
22323,ENSG00000231317,,7,55724461,55746183
8005,ENSG00000143393,PI4KB,1,151264273,151300191
18360,ENSG00000213973,ZNF99,19,22939007,22966909
3121,ENSG00000106628,POLD2,7,44154286,44163957
8121,ENSG00000143994,ABHD1,2,27346682,27353680
4312,ENSG00000116117,PARD3B,2,205410516,206484886
13396,ENSG00000176826,FKBP9L,7,55748767,55780945
1471,ENSG00000082126,MPP4,2,202509593,202563417
10131,ENSG00000161813,LARP4,12,50786166,50873787
2115,ENSG00000100225,FBXO7,22,32870663,32894818
29814,ENSG00000257604,,12,79893899,79894467
7057,ENSG00000137216,TMEM63B,6,44094651,44123256
16531,ENSG00000198478,SH3BGRL2,6,80341000,80413372
33701,ENSG00000269067,ZNF728,19,23158270,23185978
14381,ENSG00000182676,PPP1R27,17,79791368,79792926
15643,ENSG00000188710,QRFP,9,133768815,133769225
9339,ENSG00000154781,CCDC174,3,14693271,14714166
28971,ENSG00000255181,CCDC166,8,144788864,144790279
6594,ENSG00000134825,TMEM258,11,61535973,61560274
8929,ENSG00000151360,ALLC,2,3705785,3750261
11862,ENSG00000168787,OR12D2,6,29364416,29365448
14643,ENSG00000183850,ZNF730,19,23258012,23330021
27842,ENSG00000251608,OR12D1,6,29385057,29386003
7779,ENSG00000141664,ZCCHC2,18,60190240,60254942
12553,ENSG00000172016,REG3A,2,79384132,79386879
4583,ENSG00000118402,ELOVL4,6,80624529,80657297
7166,ENSG00000137818,RPLP1,15,69745123,69748255
32065,ENSG00000262772,,17,77797251,77801503
15810,ENSG00000196081,ZNF724P,19,23404401,23433192
2766,ENSG00000104866,PPP1R37,19,45594654,45651335
31995,ENSG00000262343,,17,77821857,77823909
520,ENSG00000038274,MAT2B,5,162930120,162946342
32037,ENSG00000262585,,17,77889051,77900524
14126,ENSG00000181085,MAPK15,8,144798429,144804628
5999,ENSG00000130720,FIBCD1,9,133777825,133814673
31970,ENSG00000262188,,17,77893156,77899261
25813,ENSG00000242435,UPK3BP1,7,76633979,76635091
25561,ENSG00000241350,PMS2P11,7,76640868,76645170
14710,ENSG00000184247,,17,77910551,77910992
31966,ENSG00000262172,,17,77965743,77966640
31932,ENSG00000261978,,17,77997693,77999906
15227,ENSG00000186645,SPDYE9P,7,76651635,76661674
32035,ENSG00000262580,,17,78174472,78179748
11802,ENSG00000168496,FEN1,11,61560109,61564716
11488,ENSG00000167232,ZNF91,19,23487793,23578362
4535,ENSG00000117724,CENPF,1,214776538,214837931
3287,ENSG00000108256,NUFIP2,17,27582854,27621136
3800,ENSG00000112167,SAYSD1,6,39071840,39082965
15201,ENSG00000186496,ZNF396,18,32946661,32957301
22051,ENSG00000230626,,7,128766572,128770847
